"video_id","uploader","interval","category","length","views","rating","total_rating","comments","related_id"
"yBzVzMRpZTs","lepiqueur","1135","Sports","119","6682","5.0","18","19","ePacifaFVAs"
"V1gulLoReVI","clay2nine","830","Music","310","10778","4.29","14","3","iz3W98wdQsU"
"dOIaTgGzGJo","ODestre","997","Sports","176","66","5.0","1","0","oQPboJFbI2o"
"aGwx_mwN5TM","allezpedro014","1135","Sports","198","2865","5.0","5","7","ePacifaFVAs"
"0xXx0eBKmP0","kamelihno","601","Comedy","27","961","1.0","1","1",""
"2Eynf7VqvTw","faridouxjudoka","1111","Sports","142","115","0.0","0","0","jig06qFTHGc"
"-8BwggJEPZQ","IlyasRoma","1135","Sports","234","4956","5.0","15","24","ePacifaFVAs"
"ZF2D5lEEAbM","NicolasBallais","575","Film & Animation","124","2294","4.27","15","2","bHpfYAwaWEk"
"Whp3b9H3uyY","Planetligue1","1135","Sports","127","2142","5.0","6","4","6FAoIu7BslY"
"_r4CjU1vybI","vodeotv","963","News & Politics","36","53","0.0","0","0","K7yAO-QCSWA"
"67FNk9siBY4","picken85","915","Sports","68","189","0.0","0","0","YapCNF8yMLo"
"_fmgR7jUrUs","sportbf","1125","Sports","53","608","0.0","0","0","u57MoB0pMcE"
"b2wiKV4SghI","isforyoubaby","1110","Film & Animation","262","107","0.0","0","0","fHHoG-2mEPA"
"9RpcKJmvI8o","kemoidu92","835","People & Blogs","121","50","0.0","0","0","T3Al-mLC4p8"
"2rXjXpKeW-0","voiciolymp","787","People & Blogs","75","96","0.0","0","0","TP9Y4gI3s7E"
"Syyxwl-P-74","leclubmed","1135","News & Politics","114","34","5.0","1","0","YPd-eGwaSrs"
"I0AsSj7sCR0","","NULL","","NULL","NULL","NULL","NULL","NULL",""
"h9ohonF3cDY","","NULL","","NULL","NULL","NULL","NULL","NULL",""
"bKhhy4kLuzw","cdbabyartist","1134","Music","301","7672","4.93","69","60","sb05uu7xIYg"
"qcjYh-iUEX4","JayMike14","1134","People & Blogs","122","3431","5.0","36","14","sb05uu7xIYg"
"Id8diu7GQsw","wookiielover","1134","Music","232","9601","4.89","65","61","9tOJ7ZYyYic"
"uEBKklWsXb4","DaniiDeanwnsyuv","1135","Music","197","1229","5.0","5","1","sb05uu7xIYg"
"Pp4Prf2TuS0","julvett","1134","Music","173","9094","4.92","76","81","h9ohonF3cDY"
"HZBkUW3uQMA","","NULL","","NULL","NULL","NULL","NULL","NULL",""
"ZjQhniB79gY","","NULL","","NULL","NULL","NULL","NULL","NULL",""
"oyahqU-yAP0","jrcrazy1","1134","Music","123","3784","3.87","15","9","I0AsSj7sCR0"
"_b2ZjMFutQM","LQLouie","1135","Music","295","787","5.0","2","4","QpX-kndqHnE"
"lg2fCckL5FI","OhMyPadalecki","1134","Entertainment","232","657","5.0","2","3","sb05uu7xIYg"
"91TtifmJPi8","GabsLaneamyxm","1135","News & Politics","124","209","0.0","0","1","8BfNqhV5hg4"
"uaB612ndfZY","RichKid4life33","1135","News & Politics","90","1065","4.29","7","31","8BfNqhV5hg4"
"YkpPt_6SCMY","","NULL","","NULL","NULL","NULL","NULL","NULL",""
"4q45Oo5d-H4","KingYayo","1134","News & Politics","153","3331","2.77","40","34","8BfNqhV5hg4"
"qUL3p0LjMBs","anticorruptos","1130","News & Politics","446","7996","2.23","22","45","8BfNqhV5hg4"
"T1LjUeLwmrU","HearTalent","1134","News & Politics","323","1324","5.0","4","15","8BfNqhV5hg4"
"#NAME?","systaime","1135","News & Politics","47","493","4.5","4","4","lwrxclIGJqk"
"XHuaN27x8bg","zabbabou","1135","News & Politics","69","1042","2.29","14","11","8BfNqhV5hg4"
"#NAME?","TomoRiordan2","1134","News & Politics","116","1006","0.0","0","0","KKIhP5F38Wk"
"L8GdUCqhqiU","memphisthug","1135","News & Politics","133","248","5.0","3","3","8BfNqhV5hg4"
"ZHjIBe9qLWM","doyleshuler","1134","News & Politics","116","324","0.0","0","0","8BfNqhV5hg4"
"Kakr-tPUfNo","LuizArbore","1134","News & Politics","116","209","5.0","1","0","8BfNqhV5hg4"
"O4GzZxcKmFU","RosengrenTV","1134","News & Politics","116","223","5.0","2","6","8BfNqhV5hg4"
"dUD9aE6BfrE","007soldier","1135","News & Politics","116","114","5.0","2","3","8BfNqhV5hg4"
"4sb1XXb_9sM","phillipgatlin2000","1134","News & Politics","116","369","3.0","2","1","Pef5AUt-tic"
"#NAME?","jackdoodle","1134","News & Politics","116","1439","4.76","46","69","lBfZIjplmVc"
"yfxZa6P2DDk","studentloandebtnomor","1135","News & Politics","124","202","5.0","2","6","fJBvvaCYbO4"
"5lNPV2BO5lk","blacktreemedia","1054","Education","484","82410","4.7","147","384","Rk3U1iR3vfU"
"#NAME?","blacktreemedia","1061","Education","428","23787","4.79","94","96","5lNPV2BO5lk"
"hm98PVKBxjU","blacktreemedia","1075","Education","452","16049","4.76","42","131","xBI8UhEd89Q"
"bW-sMWgCiwM","blacktreemedia","1062","Education","486","21222","4.74","73","159","#NAME?"
"xBI8UhEd89Q","blacktreemedia","1073","Education","476","15247","4.87","67","83","hm98PVKBxjU"
"pWnR-6nqvXY","LEEJUNGYOON","1132","Music","112","4480","3.33","3","11","eRqZfts4ClU"
"ISjEZdH7hrQ","LEEJUNGYOON","1132","Music","27","1195","3.67","3","1","eRqZfts4ClU"
"qbD90sD1df0","davidisbetterthenyou","1131","Music","42","317","2.0","4","5","eRqZfts4ClU"
"C4wZf9Y66rM","playserious","1098","Entertainment","599","1965","5.0","4","1","qvkf8W6ktQY"
"2drgIjrFkto","playserious","1129","Entertainment","600","407","5.0","1","2","xovLcQkFB4o"
"UIbyUOfz-9w","ChangeDaChannel","615","Entertainment","839","52355","3.88","41","29",""
"R4Goq515baY","MoTv1","1125","People & Blogs","322","1172","4.5","12","7","o6Wjs8UJO9Q"
"kQCsJbuG7mo","tomorrowpictures","615","Music","362","11984","3.9","10","8","4tvcrghC1p8"
"xXcRLn0UwBo","DraMaWolf","941","Music","266","505","5.0","5","3",""
"7McDe1sdPlU","RemixedKingz","1022","Music","157","1537","5.0","4","3",""
"_Le9DB9NXzU","SomoshiphopRadio","918","Music","609","2507","5.0","1","1","s-PNft1S7j4"
"nYLfl22YSLw","evolawonder","681","Music","321","3256","3.89","9","18",""
"PCMd-YfS7zM","blink182fiend","1075","Music","240","214","5.0","1","0","AxAeUWeiwJs"
"or3VgNAsdcE","bestduvalhiphop","994","Music","249","2638","4.22","9","2","dYZHk2v6E0o"
"E1sfO3ykLiw","vexdavortex","1103","Music","71","240","5.0","1","0","Mn6ruHtGw9c"
"zH1kHn8sWOM","politikewl","1134","Education","186","10975","4.45","62","76","axxooGIgOKs"
"1mzsBjK3hAg","Sunshinestate63","1134","Comedy","200","1407","4.33","3","1","axxooGIgOKs"
"pTYL8qpcsjk","Lutulutuw","1134","News & Politics","213","3068","4.67","12","17","nuIDPdVNqLw"
"HZeMFbxeDnY","Klingonmastr","1135","News & Politics","158","837","3.12","8","7","pTYL8qpcsjk"
"kptmiklh97Y","MIAcrimsonandgold","1135","News & Politics","274","682","3.67","3","2","yNtAkq_usVY"
"3B2-ELpor3Y","LisabethDashrniqhc","1134","News & Politics","208","1823","3.0","4","14","axxooGIgOKs"
"g67sKrkVihc","davidisbetterthenyou","1135","News & Politics","39","175","1.0","1","0","axxooGIgOKs"
"7kUA2KW_9_s","Mediacurves","1136","News & Politics","180","250","2.0","4","0","axxooGIgOKs"
"Zb5hMAkplu0","puebloplug","1135","News & Politics","24","73","3.67","3","2","axxooGIgOKs"
"S097lGx9yqc","arroncarlton","1134","Entertainment","186","1685","3.6","15","24","axxooGIgOKs"
"kAIVw2iTMdQ","memphisthug","1135","News & Politics","199","43","0.0","0","0","axxooGIgOKs"
"DrD-Yp3a-dY","shorenzi","1128","Music","57","32937","4.92","75","142","zbr1EiIC2Ro"
"YwVBpsO51QY","vrmgi","1134","News & Politics","186","40800","4.03","392","574","2Xb3bDwE9jQ"
"0H3AKlogj44","shezzno","1135","News & Politics","63","43","1.33","3","4","axxooGIgOKs"
"i8APu1MN4PI","azzatacom","1135","News & Politics","186","105","2.0","2","0","zH1kHn8sWOM"
"mlQZXJnZDZs","bonequinha01","1134","News & Politics","200","4632","4.0","22","23","axxooGIgOKs"
"xdHMOsihnv8","reece2076","1134","News & Politics","186","305","3.57","14","6","dOxaYKHJu3k"
"#NAME?","","NULL","","NULL","NULL","NULL","NULL","NULL",""
"qvD7jdBV-Uo","aFurryHatGuy","1134","News & Politics","200","742","2.0","4","1","axxooGIgOKs"
"gvn2RG1Y22M","Incotso","1134","News & Politics","186","124","3.67","3","4","R6wO9qcNxAE"
"hk59AaTsXi8","hotgreg","1131","Nonprofits & Activism","161","13666","4.75","20","51","CMGEKUZD2mo"
"PuZYF6JbzME","LuizArbore","1131","Nonprofits & Activism","203","591","0.0","0","0","n-Akqik3hME"
"0vCpwlp5xSA","GamingMazterResponds","1132","Nonprofits & Activism","91","2004","4.7","27","67","n-Akqik3hME"
"R7r6IymN9Ow","neo123torres123","1131","People & Blogs","337","2931","3.97","29","57","HgGEwMX_npw"
"liz81wxTOZk","Jaelovenz","1133","Nonprofits & Activism","117","134","0.0","0","0","n-Akqik3hME"
"K8K6esfFu0k","DreliWebstermcfjtc","1131","Film & Animation","211","1959","5.0","1","7","n-Akqik3hME"
"fv3Adc0g_58","NoCopywrite","990","People & Blogs","114","413287","4.11","218","1169","XM82Hs0LEpc"
"CMGEKUZD2mo","wiggywhackers","1132","Nonprofits & Activism","161","818","0.0","0","0","hk59AaTsXi8"
"dAS6iNBgNxY","bowener","1131","Nonprofits & Activism","17","1914","3.58","31","64","n-Akqik3hME"
"xkfMbZeGbXQ","davidisbetterthenyou","1132","Nonprofits & Activism","22","307","0.0","0","3","n-Akqik3hME"
"P9AkBkQ3pDU","edisonlovebobo","1134","Nonprofits & Activism","24","810","0.0","0","0","n-Akqik3hME"
"RwnKwQzdHZA","TheUglyTruthz","1131","Education","379","3308","2.35","20","37","n-Akqik3hME"
"kjT-Ia4sDYw","SundayBeef","1131","Pets & Animals","657","52533","2.53","386","687","n-Akqik3hME"
"MwKbX7JYET4","TheUglyTruthz","1131","Education","86","4633","1.81","26","27","n-Akqik3hME"
"LpTIEcQqD_A","chinesemobster","1132","News & Politics","105","494","5.0","1","0",""
"jl18NiGy40w","chingchongchinese","1132","Nonprofits & Activism","118","1441","3.0","8","2","n-Akqik3hME"
"IRRAV76ygoM","chinesemobster","1132","Entertainment","97","355","0.0","0","3","n-Akqik3hME"
"QYW3dCf6oM8","chinesemobster","1132","News & Politics","45","409","0.0","0","0","n-Akqik3hME"
"PMoeWS6lSog","chinesenegro","1131","News & Politics","105","2361","2.67","3","8","n-Akqik3hME"
"u91BngkzH8A","chinesenegro","1131","News & Politics","45","1782","3.0","2","8","n-Akqik3hME"
"5z_NKhPUxXE","NowLiveNetwork","1123","Entertainment","450","18969","3.67","9","6","5oUWIjKePlY"
"cpaWmR-qswg","21Movie","1094","Film & Animation","53","5487","5.0","14","8","iMj-G5EY5b8"
"XbErC-TEJMA","WildgrassRd","1120","Entertainment","150","3041","4.0","3","11","6Z-TwDBXOTk"
"Iv5v9K7dGoI","graviapple","1005","Entertainment","50","10584","4.6","15","21","ZRzZX2aN3I0"
"ecqUnJZKPpU","kRiSr8484","1100","Entertainment","154","608","4.75","4","6","6-crWEwaThs"
"UCpZj5QqcLo","mattjsrules","1081","Film & Animation","136","3318","4.73","11","14","ZdWbmGj7K8E"
"y3E8M5YtWLs","21Movie","1129","Film & Animation","56","4178","5.0","8","13","jmMXk0bA8gk"
"2zCIW0kkLf0","4everKungFu","1128","Entertainment","59","707","5.0","1","0","ZRzZX2aN3I0"
"U7sdJjzru0s","Jinesis0","1122","Entertainment","128","253","3.0","2","3","5z_NKhPUxXE"
"4qth-oOzS2A","21Movie","1134","Film & Animation","32","1826","5.0","5","8","5z_NKhPUxXE"
"K1AvS0kDR0g","21Movie","1128","Entertainment","39","1264","5.0","5","5","h96SlIk2rRY"
"m7-ScnsMQek","SonyPictures","1123","Entertainment","79","467","5.0","3","4","C4INvXA6GVw"
"y0PuqYB0_UI","SonyPictures","1099","Entertainment","16","5709","4.78","18","16","ZdWbmGj7K8E"
"_T4bsr27n40","julyette25","1048","Film & Animation","151","2674","5.0","8","3","3WgPR7BsYls"
"W1mqgsnV-h4","jidz56","1130","Film & Animation","152","111","0.0","0","0","XbErC-TEJMA"
"7JUKaLrwPYc","dutchrebel179","1007","Film & Animation","151","5263","5.0","8","23","ZRzZX2aN3I0"
"C4INvXA6GVw","SonyPictures","1123","Entertainment","55","393","5.0","2","0","m7-ScnsMQek"
"ZdWbmGj7K8E","SonyPictures","1099","Entertainment","53","5382","4.0","7","6","y0PuqYB0_UI"
"cgg9sblRFVM","21Movie","1129","Entertainment","39","5262","5.0","4","12","jmMXk0bA8gk"
"s22m5XG6v28","MoviePreviewMan","1130","Film & Animation","154","114","0.0","0","0","advAvlkDeJ4"
"jFOA6Lz0EzI","cinerf","1135","Entertainment","94","3377","3.8","5","3","mIoxMoCyHCM"
"QtdHhlM_Bl8","jvmadman1","1135","Education","226","303","0.0","0","0","mIoxMoCyHCM"
"xtMeYBAyVII","underarmouruser","1135","Entertainment","226","266","0.0","0","1","mIoxMoCyHCM"
"gZQCzWO1028","aka32","1033","Sports","18","801","0.0","0","0","EfIYHVhKRaM"
"EDPGDwEchMI","aka32","1033","Sports","25","413","0.0","0","0",""
"Gyus7TQbrrA","aka32","1033","Sports","14","232","0.0","0","0",""
"ZueWx-n8J34","aka32","1033","Sports","11","279","0.0","0","0","EfIYHVhKRaM"
"0jAOpAnZRPE","aka32","1033","Sports","9","220","3.0","1","1","gbKvebdSNpA"
"x6yvYz2_QvU","aka32","1033","Sports","7","190","0.0","0","0","ZueWx-n8J34"
"EfIYHVhKRaM","aka32","1033","Sports","17","422","0.0","0","1","EDPGDwEchMI"
"79d-JEr0NGs","aka32","1033","Sports","16","57","0.0","0","0",""
"ZVehiS6uJvg","aka32","1033","Sports","12","38","0.0","0","0","FPL1DTdM1no"
"1gGTEWbC6nc","aka32","1033","Sports","8","99","0.0","0","0",""
"o0beoRlb8v8","aka32","1033","Sports","14","96","0.0","0","0","EDPGDwEchMI"
"vJA3mqE8kgA","aka32","1033","Sports","6","106","5.0","1","0","EyU2Ci84cRQ"
"pIp3yID7Y1g","aka32","1033","Sports","9","116","0.0","0","0","QDDNMBIVdSM"
"QDDNMBIVdSM","aka32","1033","Sports","9","57","0.0","0","0","MlsmO_tjQY8"
"OSos4ICiwbM","aka32","1033","Sports","9","28","0.0","0","0",""
"FBRj6TJCxUk","aka32","1033","Sports","11","54","5.0","1","0","x6yvYz2_QvU"
"MlsmO_tjQY8","aka32","1033","Sports","9","120","0.0","0","0",""
"BbUNIbWY_Io","mTANGproductions","1132","People & Blogs","142","8485","4.11","46","16","d2JCvdhSRco"
"d2JCvdhSRco","1DICKNICE","1132","People & Blogs","83","2105","3.67","30","19","BbUNIbWY_Io"
"#NAME?","puebloplug","1133","People & Blogs","49","1349","2.9","10","6","BbUNIbWY_Io"
"34rWic9evi0","YEAREGOPIS","1133","People & Blogs","29","14342","1.74","38","0","BbUNIbWY_Io"
"AoBk_elRDnc","AtheneWins","1108","People & Blogs","496","583806","4.12","1587","908","7xpLD8Zv5L4"
"grF934eZqMs","hillarybrynne","1134","Entertainment","186","11087","4.79","75","130","CLEDJoGUbgE"
"AMKYVr7fT4Y","loveorhate1513","1134","Entertainment","175","4839","4.6","43","74","G6SGwzsMZlw"
"NdQgIVkMINc","jonasmedia","1134","Music","195","624","5.0","12","6","xA78kYfny-M"
"GxhAUkLWktM","slowdownsugar92","1134","Entertainment","328","3000","4.93","58","66","G6SGwzsMZlw"
"oAdyimiHqNs","JonasBrothersEmedia","1134","Music","338","3416","4.78","45","52","CLEDJoGUbgE"
"I81YxPVU-lA","jackieindo33","1134","Music","165","202","0.0","0","0","CLEDJoGUbgE"
"DYfHf-BOLJQ","lightbluecrush","1135","Music","154","39","0.0","0","0","alxCxl4In8w"
"3AvVLhmCoSs","Roethlisberger723","1134","Music","181","477","0.0","0","0","U2qDyOcdJf0"
"cCLosO7dQZo","orangetango101","1134","Entertainment","292","834","4.4","5","3","CLEDJoGUbgE"
"SQViqXylCj4","jbkarenv","1135","Music","186","170","5.0","2","0","CLEDJoGUbgE"
"GkD25TvSHqE","HerbieTheRaceCar","1135","Music","336","456","5.0","7","7","9h1R7EOOXOo"
"lwalhJDG4FA","bellapasso","1135","Comedy","143","13337","4.84","102","61","akAKLPAPWR0"
"9RWOYyZrg9E","glaukcos","1135","Entertainment","149","10238","4.94","80","55","UJ-H2cDNocw"
"0sHlkI3vt_0","SportCalcio","1135","Entertainment","128","1700","4.82","28","10","UJ-H2cDNocw"
"wnYi3sR1B4U","deejaymemo","1135","Comedy","146","1510","5.0","16","8","UJ-H2cDNocw"
"Ktp8ym30bnU","lavezzi240894","1135","Comedy","108","212","5.0","5","1","4USGf2fpzz4"
"RLeLtDIdTuY","tarocco34pookmail","1134","Comedy","603","16362","4.92","127","58","USX0FYbjlUE"
"pUMJz793VNQ","jelicoxx","1135","Comedy","25","465","0.0","0","4","UJ-H2cDNocw"
"1h9sjikLhQo","Artenight","1136","Comedy","90","223","4.0","3","0","UJ-H2cDNocw"
"A8yVLBRS0zY","BangelForever89","1135","Comedy","103","374","5.0","4","2","UJ-H2cDNocw"
"FfdBukWlgnQ","ProTulz","724","Music","244","1718","3.89","9","13","bkQnQxyP5_U"
"ZFtt17Lm-HE","Hozobin","782","Film & Animation","340","173094","4.93","774","174","1ZohyPUeFdg"
"SyCiREBqQOk","mikylinux","735","Comedy","179","259821","4.84","803","192","ePKgOjqRR0A"
"ePKgOjqRR0A","marchettino","709","Comedy","169","286636","4.82","663","167","SyCiREBqQOk"
"HhgPiqEspg8","danysk86","780","Comedy","409","105396","4.88","459","351","vZrem2tB3p8"
"yu4sPq0RgiE","tokiohotelchannel","1107","Music","433","308172","4.82","1210","868","#NAME?"
"34zSYeHHodM","tokiohotelchannel","1030","Music","265","355332","4.65","1358","1629","VBda46wHEh0"
"419-Yf6d-cU","tokiohotelchannel","1058","Music","399","298800","4.84","1290","935","pOdH0IBZ6So"
"pOdH0IBZ6So","tokiohotelchannel","1065","Music","326","187723","4.88","933","706","419-Yf6d-cU"
"#NAME?","tokiohotelchannel","1100","Music","458","351058","4.7","1399","995","HaebdfZTtxQ"
"9gcniFQyXfg","tokiohotelchannel","1009","Music","259","370221","4.63","1021","748","cMcI-gl2ov0"
"YL7i5fLB0ww","tokiohotelchannel","1086","Music","413","307261","4.79","1225","786","HNdCBxCJt1A"
"VBda46wHEh0","tokiohotelchannel","1023","Music","285","304857","4.7","1126","796","cMcI-gl2ov0"
"cMcI-gl2ov0","tokiohotelchannel","1016","Music","367","631986","4.73","1944","1344","9gcniFQyXfg"
"HaebdfZTtxQ","tokiohotelchannel","1093","Music","360","253342","4.62","1137","729","YL7i5fLB0ww"
"eI-cnlmbLUU","tokiohotelchannel","1114","Music","383","284672","4.78","953","647","yu4sPq0RgiE"
"3Tu3k1V2V04","tokiohotelchannel","1037","Music","374","363839","4.84","1372","1079","34zSYeHHodM"
"HNdCBxCJt1A","tokiohotelchannel","1079","Music","274","217310","4.67","925","574","YL7i5fLB0ww"
"h8h0qS1vCwE","tokiohotelchannel","1051","Music","313","250491","4.75","1137","816","419-Yf6d-cU"
"pROamuH6LCU","tokiohotelchannel","1000","Music","172","234433","4.63","875","529","RsUwnu9pGg0"
"RsUwnu9pGg0","tokiohotelchannel","1002","Music","232","396313","4.71","1133","615","pROamuH6LCU"
"gD41JTRrf1M","tokiohotelchannel","1121","Music","325","307056","4.68","1031","826","1td9cXJ4MBo"
"BU6BB6pKEno","antonymusso","1074","Music","119","534","3.0","2","0","AU9-oXhjDP8"
"AU9-oXhjDP8","tokiohotelth4832","1066","Music","326","879","5.0","6","1","pOdH0IBZ6So"
"swHa-a2vufE","billkaulitzlovelov","1123","Music","325","487","5.0","2","0","gD41JTRrf1M"
"nVFS6mz6zQo","lelez","1136","Entertainment","317","303","5.0","5","6","pEbK3C7bZxU"
"3QRuEa9WBU0","hillarybrynne","1136","Entertainment","348","205","5.0","17","12","082ckIEEEak"
"8Kg_Hxbt-kU","PiNAYMaMIs","1136","Entertainment","319","240","5.0","4","3","GFAVFSlQ5iQ"
"tV22Qv-Sf9g","arielisfromaustralia","1136","Music","112","115","0.0","0","0","gw0R0w-WqyA"
"RScKvEwKzZs","lumberjackchick","1136","Music","598","1545","4.0","8","7","zQLlokXQZfo"
"082ckIEEEak","MissChristineDaae","1135","Music","323","727","4.75","4","6","3QRuEa9WBU0"
"TNYyDaEnwGs","xxKittencandYxx","945","Entertainment","86","4912","4.95","37","48","nt_A9yDbQx0"
"nt_A9yDbQx0","tookieclothespen","937","Music","74","8781","4.93","74","61","TNYyDaEnwGs"
"pEbK3C7bZxU","xsmartfood007x","1135","Music","492","541","5.0","2","7","gw0R0w-WqyA"
"R83XbirpkZY","Abaylorwebshow","1108","Entertainment","94","1366","3.14","7","28","QWASKqQ7EKk"
"Wz2SS77wE_E","Sunni25","1135","Entertainment","300","201","1.0","1","2","RScKvEwKzZs"
"gw0R0w-WqyA","byteme2008","1135","Music","307","1956","5.0","46","69","nVFS6mz6zQo"
"a6Gp6i9rA6I","PiNAYMaMIs","1136","Entertainment","323","497","5.0","3","9","MMzQqKFaXBo"
"BsY5d6pA0r0","hillarybrynne","1134","Entertainment","171","1245","4.9","39","32","oAdyimiHqNs"
"GBu7FKIaMFc","Roethlisberger723","1134","Music","154","473","0.0","0","1","G6SGwzsMZlw"
"dbAw-sTuqhs","jackieindo33","1134","Music","150","202","0.0","0","0","7yZmEneMKGI"
"O4iUHUOdw-M","jonasmedia","1134","Music","171","578","4.83","12","15","G6SGwzsMZlw"
"vNEpfN-1T80","KelseyBilly","1134","Entertainment","62","1917","5.0","3","9","G6SGwzsMZlw"
"U4yJB1ynN-Y","xZashleyFanx","1135","Entertainment","173","1409","4.98","45","47","mTWuwvtE3D0"
"4p1DUBc8TwE","iluvjoshb891","1134","Entertainment","169","214","0.0","0","0","#NAME?"
"kFGXDH-3oyk","SaGaLSaEeD","1134","Music","166","3420","4.22","9","15","qbjPX-5nPp8"
"akZF6UNxsGM","NickJonasLuvr4444","1134","Music","182","614","0.0","0","1","CLEDJoGUbgE"
"Z-2Ye_7lpt4","liaail555","1134","Music","155","196","5.0","2","6","G6SGwzsMZlw"
"n71P0DjdYbM","karenjialun","1134","Entertainment","336","456","4.77","13","13","SgMeFJBJCYU"
"qbjPX-5nPp8","taralovessyou","1134","Music","171","2057","4.97","39","47","BsY5d6pA0r0"
"3Kc27dKeZgU","ThunderShock2005","1135","Music","50","203","0.0","0","1","hX9EhmDkX1g"
"MMzQqKFaXBo","JustAnOrdinaryGirl5","1136","Music","252","620","5.0","7","19","jOVcXMg4s84"
"QWASKqQ7EKk","8dznyboy","1070","Music","627","4612","4.76","29","12","rFT7ngqHu74"
"FUjvoyk5ZEI","WHSSoccer92","1135","Music","305","229","5.0","3","5","pEbK3C7bZxU"
"FhSi5zZh5pc","ssmileey00","1135","Entertainment","230","222","0.0","0","0","R83XbirpkZY"
"EkvX1CtnmiA","lumberjackchick","1134","Music","320","1701","3.75","4","9","akZF6UNxsGM"
"DKrUwaQ-79Q","amazingxx3","1135","Music","359","151","5.0","2","0","SgMeFJBJCYU"
"hkDFfOat72E","WALKxiiTxOUT08","1134","Entertainment","159","414","5.0","7","12","2x7mGEOLzBI"
"48zQ3HdbYzs","ASAPMUSIC","1135","Entertainment","153","64","0.0","0","0","CLEDJoGUbgE"
"tS_XoQdbtJk","Annanj12","1134","Entertainment","129","195","3.0","2","8","G6SGwzsMZlw"
"vqdnKVIUfjI","mangoxsmoothiex26","1135","Music","198","20","0.0","0","0","n71P0DjdYbM"
"uKFjd80SdEI","hillarybrynne","1135","Entertainment","99","657","4.89","19","13","57u76CEUKkY"
"US9zPzjUWgs","Taylor2025","1135","People & Blogs","145","8","0.0","0","0","grF934eZqMs"
"zc9jIxubJ6I","fungirl4343","1103","Entertainment","58","478","5.0","1","2","hqbHEO_meQc"
